time,price
2021-04-01 00:00:00+02:00,54.38
2021-04-01 01:00:00+02:00,47.82
2021-04-01 02:00:00+02:00,45.1
2021-04-01 03:00:00+02:00,44.17
2021-04-01 04:00:00+02:00,42.88
2021-04-01 05:00:00+02:00,45.7
2021-04-01 06:00:00+02:00,56.77
2021-04-01 07:00:00+02:00,70.97
2021-04-01 08:00:00+02:00,67.0
2021-04-01 09:00:00+02:00,61.16
2021-04-01 10:00:00+02:00,55.0
2021-04-01 11:00:00+02:00,50.12
2021-04-01 12:00:00+02:00,47.24
2021-04-01 13:00:00+02:00,43.23
2021-04-01 14:00:00+02:00,41.67
2021-04-01 15:00:00+02:00,40.53
2021-04-01 16:00:00+02:00,42.99
2021-04-01 17:00:00+02:00,49.35
2021-04-01 18:00:00+02:00,57.19
2021-04-01 19:00:00+02:00,62.26
2021-04-01 20:00:00+02:00,66.41
2021-04-01 21:00:00+02:00,61.28
2021-04-01 22:00:00+02:00,58.83
2021-04-01 23:00:00+02:00,54.82
2021-04-02 00:00:00+02:00,54.24
2021-04-02 01:00:00+02:00,49.77
2021-04-02 02:00:00+02:00,47.0
2021-04-02 03:00:00+02:00,43.7
2021-04-02 04:00:00+02:00,43.96
2021-04-02 05:00:00+02:00,47.17
2021-04-02 06:00:00+02:00,53.52
2021-04-02 07:00:00+02:00,60.24
2021-04-02 08:00:00+02:00,60.67
2021-04-02 09:00:00+02:00,56.25
2021-04-02 10:00:00+02:00,46.3
2021-04-02 11:00:00+02:00,44.25
2021-04-02 12:00:00+02:00,44.74
2021-04-02 13:00:00+02:00,22.84
2021-04-02 14:00:00+02:00,13.53
2021-04-02 15:00:00+02:00,4.3
2021-04-02 16:00:00+02:00,2.39
2021-04-02 17:00:00+02:00,21.74
2021-04-02 18:00:00+02:00,42.0
2021-04-02 19:00:00+02:00,49.72
2021-04-02 20:00:00+02:00,50.74
2021-04-02 21:00:00+02:00,45.0
2021-04-02 22:00:00+02:00,45.0
2021-04-02 23:00:00+02:00,43.37
2021-04-03 00:00:00+02:00,42.01
2021-04-03 01:00:00+02:00,38.4
2021-04-03 02:00:00+02:00,37.51
2021-04-03 03:00:00+02:00,37.23
2021-04-03 04:00:00+02:00,37.1
2021-04-03 05:00:00+02:00,37.68
2021-04-03 06:00:00+02:00,40.1
2021-04-03 07:00:00+02:00,42.01
2021-04-03 08:00:00+02:00,45.88
2021-04-03 09:00:00+02:00,47.14
2021-04-03 10:00:00+02:00,41.08
2021-04-03 11:00:00+02:00,37.15
2021-04-03 12:00:00+02:00,33.89
2021-04-03 13:00:00+02:00,23.7
2021-04-03 14:00:00+02:00,16.79
2021-04-03 15:00:00+02:00,9.17
2021-04-03 16:00:00+02:00,3.0
2021-04-03 17:00:00+02:00,7.93
2021-04-03 18:00:00+02:00,22.69
2021-04-03 19:00:00+02:00,38.48
2021-04-03 20:00:00+02:00,47.97
2021-04-03 21:00:00+02:00,53.2
2021-04-03 22:00:00+02:00,51.48
2021-04-03 23:00:00+02:00,48.44
2021-04-04 00:00:00+02:00,47.46
2021-04-04 01:00:00+02:00,35.99
2021-04-04 02:00:00+02:00,39.83
2021-04-04 03:00:00+02:00,38.84
2021-04-04 04:00:00+02:00,31.3
2021-04-04 05:00:00+02:00,31.85
2021-04-04 06:00:00+02:00,36.81
2021-04-04 07:00:00+02:00,38.43
2021-04-04 08:00:00+02:00,39.53
2021-04-04 09:00:00+02:00,35.99
2021-04-04 10:00:00+02:00,24.61
2021-04-04 11:00:00+02:00,20.1
2021-04-04 12:00:00+02:00,20.0
2021-04-04 13:00:00+02:00,8.0
2021-04-04 14:00:00+02:00,2.02
2021-04-04 15:00:00+02:00,0.1
2021-04-04 16:00:00+02:00,1.01
2021-04-04 17:00:00+02:00,7.18
2021-04-04 18:00:00+02:00,31.01
2021-04-04 19:00:00+02:00,39.87
2021-04-04 20:00:00+02:00,47.45
2021-04-04 21:00:00+02:00,40.5
2021-04-04 22:00:00+02:00,43.04
2021-04-04 23:00:00+02:00,39.97
2021-04-05 00:00:00+02:00,21.61
2021-04-05 01:00:00+02:00,30.36
2021-04-05 02:00:00+02:00,26.71
2021-04-05 03:00:00+02:00,14.34
2021-04-05 04:00:00+02:00,9.3
2021-04-05 05:00:00+02:00,13.36
2021-04-05 06:00:00+02:00,23.75
2021-04-05 07:00:00+02:00,37.93
2021-04-05 08:00:00+02:00,48.46
2021-04-05 09:00:00+02:00,39.16
2021-04-05 10:00:00+02:00,22.96
2021-04-05 11:00:00+02:00,11.81
2021-04-05 12:00:00+02:00,16.62
2021-04-05 13:00:00+02:00,10.75
2021-04-05 14:00:00+02:00,2.86
2021-04-05 15:00:00+02:00,0.7
2021-04-05 16:00:00+02:00,2.32
2021-04-05 17:00:00+02:00,7.37
2021-04-05 18:00:00+02:00,27.11
2021-04-05 19:00:00+02:00,46.78
2021-04-05 20:00:00+02:00,53.32
2021-04-05 21:00:00+02:00,60.68
2021-04-05 22:00:00+02:00,58.16
2021-04-05 23:00:00+02:00,57.1
2021-04-06 00:00:00+02:00,58.0
2021-04-06 01:00:00+02:00,50.28
2021-04-06 02:00:00+02:00,48.13
2021-04-06 03:00:00+02:00,44.0
2021-04-06 04:00:00+02:00,43.93
2021-04-06 05:00:00+02:00,48.3
2021-04-06 06:00:00+02:00,58.02
2021-04-06 07:00:00+02:00,67.0
2021-04-06 08:00:00+02:00,75.7
2021-04-06 09:00:00+02:00,72.62
2021-04-06 10:00:00+02:00,69.58
2021-04-06 11:00:00+02:00,67.89
2021-04-06 12:00:00+02:00,65.65
2021-04-06 13:00:00+02:00,63.91
2021-04-06 14:00:00+02:00,53.97
2021-04-06 15:00:00+02:00,47.49
2021-04-06 16:00:00+02:00,44.94
2021-04-06 17:00:00+02:00,43.93
2021-04-06 18:00:00+02:00,52.58
2021-04-06 19:00:00+02:00,66.51
2021-04-06 20:00:00+02:00,71.44
2021-04-06 21:00:00+02:00,66.76
2021-04-06 22:00:00+02:00,62.97
2021-04-06 23:00:00+02:00,60.72
2021-04-07 00:00:00+02:00,74.27
2021-04-07 01:00:00+02:00,64.85
2021-04-07 02:00:00+02:00,62.36
2021-04-07 03:00:00+02:00,59.59
2021-04-07 04:00:00+02:00,58.0
2021-04-07 05:00:00+02:00,60.93
2021-04-07 06:00:00+02:00,86.7
2021-04-07 07:00:00+02:00,86.62
2021-04-07 08:00:00+02:00,92.56
2021-04-07 09:00:00+02:00,85.05
2021-04-07 10:00:00+02:00,68.49
2021-04-07 11:00:00+02:00,63.0
2021-04-07 12:00:00+02:00,64.84
2021-04-07 13:00:00+02:00,65.03
2021-04-07 14:00:00+02:00,65.09
2021-04-07 15:00:00+02:00,64.03
2021-04-07 16:00:00+02:00,62.24
2021-04-07 17:00:00+02:00,64.24
2021-04-07 18:00:00+02:00,66.06
2021-04-07 19:00:00+02:00,76.35
2021-04-07 20:00:00+02:00,82.91
2021-04-07 21:00:00+02:00,86.99
2021-04-07 22:00:00+02:00,82.24
2021-04-07 23:00:00+02:00,163.77
2021-04-08 00:00:00+02:00,72.53
2021-04-08 01:00:00+02:00,66.58
2021-04-08 02:00:00+02:00,65.0
2021-04-08 03:00:00+02:00,63.18
2021-04-08 04:00:00+02:00,61.9
2021-04-08 05:00:00+02:00,65.62
2021-04-08 06:00:00+02:00,71.34
2021-04-08 07:00:00+02:00,87.74
2021-04-08 08:00:00+02:00,99.26
2021-04-08 09:00:00+02:00,84.11
2021-04-08 10:00:00+02:00,74.52
