time,price
2021-04-01 00:00:00+02:00,39.37
2021-04-01 01:00:00+02:00,39.28
2021-04-01 02:00:00+02:00,39.27
2021-04-01 03:00:00+02:00,39.02
2021-04-01 04:00:00+02:00,38.53
2021-04-01 05:00:00+02:00,38.91
2021-04-01 06:00:00+02:00,40.53
2021-04-01 07:00:00+02:00,41.35
2021-04-01 08:00:00+02:00,42.32
2021-04-01 09:00:00+02:00,42.67
2021-04-01 10:00:00+02:00,42.44
2021-04-01 11:00:00+02:00,41.3
2021-04-01 12:00:00+02:00,39.76
2021-04-01 13:00:00+02:00,37.91
2021-04-01 14:00:00+02:00,35.39
2021-04-01 15:00:00+02:00,37.44
2021-04-01 16:00:00+02:00,39.71
2021-04-01 17:00:00+02:00,39.73
2021-04-01 18:00:00+02:00,39.91
2021-04-01 19:00:00+02:00,40.14
2021-04-01 20:00:00+02:00,39.77
2021-04-01 21:00:00+02:00,39.62
2021-04-01 22:00:00+02:00,39.6
2021-04-01 23:00:00+02:00,39.53
2021-04-02 00:00:00+02:00,39.38
2021-04-02 01:00:00+02:00,39.3
2021-04-02 02:00:00+02:00,39.27
2021-04-02 03:00:00+02:00,39.15
2021-04-02 04:00:00+02:00,39.01
2021-04-02 05:00:00+02:00,38.97
2021-04-02 06:00:00+02:00,39.2
2021-04-02 07:00:00+02:00,39.11
2021-04-02 08:00:00+02:00,37.98
2021-04-02 09:00:00+02:00,37.42
2021-04-02 10:00:00+02:00,35.77
2021-04-02 11:00:00+02:00,33.72
2021-04-02 12:00:00+02:00,30.21
2021-04-02 13:00:00+02:00,24.07
2021-04-02 14:00:00+02:00,11.17
2021-04-02 15:00:00+02:00,8.45
2021-04-02 16:00:00+02:00,12.0
2021-04-02 17:00:00+02:00,27.97
2021-04-02 18:00:00+02:00,33.64
2021-04-02 19:00:00+02:00,35.31
2021-04-02 20:00:00+02:00,37.45
2021-04-02 21:00:00+02:00,38.79
2021-04-02 22:00:00+02:00,37.84
2021-04-02 23:00:00+02:00,37.46
2021-04-03 00:00:00+02:00,39.68
2021-04-03 01:00:00+02:00,37.29
2021-04-03 02:00:00+02:00,36.42
2021-04-03 03:00:00+02:00,36.15
2021-04-03 04:00:00+02:00,36.02
2021-04-03 05:00:00+02:00,36.96
2021-04-03 06:00:00+02:00,38.82
2021-04-03 07:00:00+02:00,40.3
2021-04-03 08:00:00+02:00,40.67
2021-04-03 09:00:00+02:00,40.3
2021-04-03 10:00:00+02:00,39.63
2021-04-03 11:00:00+02:00,37.02
2021-04-03 12:00:00+02:00,34.81
2021-04-03 13:00:00+02:00,30.04
2021-04-03 14:00:00+02:00,23.22
2021-04-03 15:00:00+02:00,26.95
2021-04-03 16:00:00+02:00,32.62
2021-04-03 17:00:00+02:00,36.4
2021-04-03 18:00:00+02:00,37.99
2021-04-03 19:00:00+02:00,40.07
2021-04-03 20:00:00+02:00,40.38
2021-04-03 21:00:00+02:00,39.79
2021-04-03 22:00:00+02:00,39.58
2021-04-03 23:00:00+02:00,39.15
2021-04-04 00:00:00+02:00,39.79
2021-04-04 01:00:00+02:00,39.41
2021-04-04 02:00:00+02:00,38.59
2021-04-04 03:00:00+02:00,38.44
2021-04-04 04:00:00+02:00,37.34
